CZ_ID,demographics_ethnicity_White,demographics_ethnicity_Two or more races,demographics_ethnicity_Hispanic,demographics_ethnicity_Black,demographics_ethnicity_Asian or Pacific Islander,demographics_ethnicity_Native American,demographics_ethnicity_Native Hawaiian or Other Pacific Islander,demographics_ethnicity_Unspecified,demographics_gender_Male,demographics_gender_Female,demographics_subgroup_Students from low-income families,demographics_ethnicity_Asian,demographics_subgroup_Students learning English,test_scores_English_overall_school_value,test_scores_English_overall_state_value,test_scores_English_Grade 3_state_value,test_scores_English_Grade 4_state_value,test_scores_English_Grade 5_state_value,test_scores_English_Grade 6_state_value,test_scores_Math_overall_school_value,test_scores_Math_overall_state_value,test_scores_Math_Grade 3_state_value,test_scores_Math_Grade 4_state_value,test_scores_Math_Grade 5_state_value,test_scores_Math_Grade 6_state_value,test_scores_Social Studies_overall_school_value,test_scores_Social Studies_overall_state_value,test_scores_Social Studies_Grade 5_state_value,test_scores_Science_overall_school_value,test_scores_Science_overall_state_value,test_scores_Science_Grade 5_state_value,teachers_staff_Students per teacher_school,teachers_staff_Students per teacher_state,teachers_staff_Students per counselor_school,teachers_staff_Students per counselor_state,teachers_staff_% of teachers with 3 or more years experience_school,teachers_staff_% of teachers with 3 or more years experience_state,teachers_staff_% of full time teachers who are certified_school,teachers_staff_% of full time teachers who are certified_state,teachers_staff_Average teacher salary_school,teachers_staff_Average teacher salary_state,teachers_staff_Nurse_state,teachers_staff_Psychologist_state,teachers_staff_Social worker_state,teachers_staff_Law enforcement officer_state,teachers_staff_Security guard_state,college_prep_4-year high school graduation rate_school_value,college_prep_4-year high school graduation rate_state_value,college_prep_AP course participation_school_value,college_prep_AP course participation_state_value,college_prep_Percentage of students enrolled in Dual Enrollment classes grades 9-12_school_value,college_prep_Percentage of students enrolled in Dual Enrollment classes grades 9-12_state_value,college_prep_Percentage of students enrolled in IB grades 9-12_school_value,college_prep_Percentage of students enrolled in IB grades 9-12_state_value,college_prep_SAT/ACT participation rate_school_value,college_prep_SAT/ACT participation rate_state_value,college_prep_Average SAT score_school_value,college_prep_Average SAT score_state_value,college_prep_SAT college readiness rate_state_value,test_scores_Social Studies_Grade 8_state_value,test_scores_Social Studies_Grade 11_state_value,test_scores_Science_Grade 8_state_value,test_scores_Science_Grade 11_state_value,test_scores_Math_Grade 7_state_value,test_scores_English_Grade 7_state_value,courses_programs_Academic programs,courses_programs_Art courses,courses_programs_International Baccalaureate,courses_programs_Music courses,courses_programs_Performance arts courses,courses_programs_Total Courses,courses_programs_AP Courses,courses_programs_STEM Programs,courses_programs_World language courses,college_prep_Average ACT score_school_value,college_prep_Average ACT score_state_value,college_prep_ACT college readiness rate_school_value,college_prep_ACT college readiness rate_state_value,college_prep_ACT participation rate_school_value,college_prep_ACT participation rate_state_value,courses_programs_Cambridge International courses,test_scores_Science_Grade 4_school_value,test_scores_Science_Grade 4_state_value,test_scores_Science_Grade 6_school_value,test_scores_Science_Grade 6_state_value,test_scores_Reading_overall_school_value,test_scores_Reading_overall_state_value,test_scores_Reading_Grade 3_school_value,test_scores_Reading_Grade 3_state_value,test_scores_English_Grade 8_school_value,test_scores_English_Grade 8_state_value,test_scores_Math_Grade 8_school_value,test_scores_Math_Grade 8_state_value,test_scores_Biology I_overall_school_value,test_scores_Biology I_overall_state_value,college_prep_SAT participation rate_school_value,college_prep_SAT participation rate_state_value,school_improvement_Strong Leaders,school_improvement_Collaborative Teachers,school_improvement_Ambitious Instruction,school_improvement_Engaged Families,school_improvement_Supported Students,test_scores_Social Studies_Grade 4_school_value,test_scores_Social Studies_Grade 4_state_value,test_scores_Social Studies_Grade 10_school_value,test_scores_Social Studies_Grade 10_state_value,neg,neu,pos,compound,County_FIPS,test_scores_English_Grade 3_school_value,test_scores_English_Grade 4_school_value,test_scores_English_Grade 5_school_value,test_scores_English_Grade 6_school_value,test_scores_Math_Grade 3_school_value,test_scores_Math_Grade 4_school_value,test_scores_Math_Grade 5_school_value,test_scores_Math_Grade 6_school_value,test_scores_Social Studies_Grade 5_school_value,test_scores_Science_Grade 5_school_value,teachers_staff_Nurse_school,teachers_staff_Psychologist_school,teachers_staff_Social worker_school,teachers_staff_Law enforcement officer_school,teachers_staff_Security guard_school,college_success_Graduates who accumulated 24 credits within 2 years_school_value,college_success_Graduates who accumulated 24 credits within 2 years_state_value,college_prep_SAT college readiness rate_school_value,college_success_Graduates pursuing 4-year college or vocational program_school_value,college_success_Graduates pursuing 4-year college or vocational program_state_value,college_success_Graduates pursuing 2-year college or vocational program_school_value,college_success_Graduates pursuing 2-year college or vocational program_state_value,college_success_Graduates pursuing college or vocational program_school_value,college_success_Graduates pursuing college or vocational program_state_value,college_success_Graduates needing remediation in college_school_value,college_success_Graduates needing remediation in college_state_value,college_success_Graduates needing reading remediation in college_school_value,college_success_Graduates needing reading remediation in college_state_value,college_success_Graduates needing remediation in 2-year college_school_value,college_success_Graduates needing remediation in 2-year college_state_value,college_success_Graduates who returned to college for a second year_school_value,college_success_Graduates who returned to college for a second year_state_value,advanced_courses_Algebra 1 participation rate_school_value,advanced_courses_Algebra 1 participation rate_state_value,advanced_courses_Algebra 1 pass rate_school_value,advanced_courses_Algebra 1 pass rate_state_value,advanced_courses_AP math course participation_school_value,advanced_courses_AP math course participation_state_value,advanced_courses_AP science course participation_school_value,advanced_courses_AP science course participation_state_value,advanced_courses_Other AP course participation_school_value,advanced_courses_Other AP course participation_state_value,test_scores_Social Studies_Grade 8_school_value,test_scores_Social Studies_Grade 11_school_value,test_scores_Science_Grade 8_school_value,test_scores_Science_Grade 11_school_value,test_scores_Math_Grade 7_school_value,test_scores_English_Grade 7_school_value,college_success_Graduates needing math remediation in college_school_value,college_success_Graduates needing math remediation in college_state_value,college_success_Graduates needing remediation in 4-year college_school_value,college_success_Graduates needing remediation in 4-year college_state_value,college_success_Graduates needing writing remediation in college_school_value,college_success_Graduates needing writing remediation in college_state_value,college_success_Graduates pursuing public college or vocational program_school_value,college_success_Graduates pursuing public college or vocational program_state_value,college_success_Percent needing remediation in in-state public institutions_school_value,college_success_Percent needing remediation in in-state public institutions_state_value,college_success_Graduates pursuing college_school_value,college_success_Graduates pursuing college_state_value,college_success_Graduates pursuing 4-year college_school_value,college_success_Graduates pursuing 4-year college_state_value,Absolute_Upward_Mobility
23801,11074597.91889847,634763.1944888536,1162656.1915625844,669914.279309228,165963.98497102858,23161.567517300944,7179.206933493566,154501.27979187807,7037287.119332344,6693304.62877865,6772638.251526114,34333.61773152846,0.0,4740353.236009402,4764386.784885546,3955232.762672079,4861640.270784429,4834173.3765992075,4696838.905673094,3629608.00794603,3777242.5434860205,4532037.540561757,3804164.8446533536,3515762.3183740433,3213626.619671064,0.0,0.0,0.0,0.0,0.0,0.0,1662171.1260103392,0.0,39629206.92727116,50967311.34796639,1231842.3046376507,1546083.1324732723,13661159.657394394,0.0,7194218006.469904,8425753560.094632,0.0,0.0,0.0,0.0,0.0,11908043.083218453,11948098.970571905,624871.842713818,2353760.2378170067,5150042.659729269,995674.9142143254,0.0,0.0,1424845.135858431,1922682.5929655938,128522175.70835486,131841092.08906928,0.0,0.0,0.0,0.0,0.0,3694297.2679124624,5204976.448099715,104145.30711896966,343336.1773152846,0.0,243768.68589385206,123601.02383350246,523170.0993793445,1047175.340811618,75533.9590093626,209435.06816232362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5946860.010373444,5562046.072507611,3424813.049141915,3529495.902801126,0.0,0.0,0.0,0.0,6406893.556114232,5617838.201321345,7294907.104184424,6160755.166205853,7063460.308840234,0.0,0.0,0.0,0.0,2577.4737311311724,39378.72486595288,14761.439205738085,39911.85646462096,17073,45.4,42.4,29.4,33.3,45.4,18.2,23.5,12.5,,,Yes,Yes,Yes,Yes,Yes,,,,59%,39%,17%,25%,76%,64%,,,,,,,,,32%,25%,100%,91%,0%,5%,0%,6%,0%,16%,,,,,0.0,27.8,,,,,,,,,,,,,,,46.9
23900,49951819.55973775,2341756.1698481627,4834450.496335208,2815679.8072764794,512787.3640478468,75713.35003483991,62303.79735628629,652538.3267749005,31872743.66193781,28919564.508051515,26953298.613056637,1742407.2846041906,0.0,21785879.118688557,20905055.782667965,17454375.581426326,21454336.65216986,21333125.71063218,18136187.127575792,17355309.838217456,16860435.68490686,19999805.353717666,16787715.40296907,15514999.910768693,12408970.139920278,0.0,0.0,0.0,0.0,0.0,0.0,7596131.333117821,5552218.690810484,200613218.82479343,227813092.17328322,4552675.843009205,6824487.979919272,60232143.25982215,29901834.604250852,32131936343.862667,37203898307.89177,0.0,0.0,0.0,0.0,0.0,52280515.71567145,52726759.56889203,4079595.9378400915,10454443.707625145,5794977.270945677,3787841.923052588,72149.36996290644,11654.898224777196,6808645.856687027,9065568.335839195,568677365.8322806,582327665.8824127,0.0,0.0,0.0,0.0,0.0,14265012.682216046,20098289.243717033,393935.5599974692,1598469.2915281923,1590893.607682087,854970.0340604413,643933.12691894,2640597.566248181,3421970.828212281,348481.45692083816,318178.72153641743,1515136.7692210353,1590893.607682087,1590893.607682087,2121191.4769094493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22864234.504376277,21477063.70370818,12771123.892979484,13628655.239143213,0.0,0.0,0.0,0.0,27778688.797887374,25046085.131667607,31614416.70786683,28159794.893175364,32849764.73614814,0.0,0.0,0.0,0.0,11966.152894406383,169098.9730965737,46670.03089211343,151124.81665329324,17011,54.2,25.0,17.2,15.4,54.099999,30.0,10.3,7.7,,,Yes,Yes,Yes,Yes,Yes,,,,25%,39%,23%,25%,48%,64%,,,,,,,,,0%,17%,100%,91%,1%,0%,0%,7%,0%,20%,,,,,0.0,50.0,,,,,,,,,,,,,,,47.2
24200,663731.547110244,29594.827924526788,86055.95388488125,41494.542684049615,9119.506687032737,983.8320609620894,385.7533014006919,8743.65918501019,423593.40260853036,406043.75084172224,427534.1942891289,12487.691916862655,31512.35937875903,305634.1429077887,325123.10392396414,307593.08423622383,325847.02957740234,323961.4919881832,324280.8096235845,308025.91187716706,321248.74492121255,400696.1822385639,366973.04454861576,311666.1524264395,285454.38879028463,323192.8859226583,324835.038362229,324801.61727577884,308594.25081064715,310779.2870196032,0.0,124713.34138293391,138964.12518101488,3191321.9295183984,4133289.1627305304,78642.16661661619,92330.63202681753,811609.9005648495,818001.9591329972,409786221.705957,449537962.9470102,0.0,0.0,0.0,0.0,0.0,722425.2420365519,709172.5200480237,97107.51663370772,180878.76976491936,196224.60367313883,117820.11608540617,0.0,0.0,129989.3299533824,232321.3556613643,7514292.011302137,7965303.622675346,232321.3556613643,0.0,0.0,0.0,0.0,259242.25814266535,324078.7858131307,8464.895397699918,22056.11909990343,0.0,15845.507847672538,14235.377185132616,38091.650847074336,54692.83901941946,10896.21265083121,8919.480619141665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310234.5188785016,306946.91626564955,311184.1608965202,316571.541982371,702971.579182497,679871.8529604353,702967.2865960199,679907.041348627,333040.45930222457,356607.49837969174,228964.63260166315,248163.2758481554,242276.23583064333,240422.83278722226,311144.67276075576,0.0,409063.7315413465,356397.9200196363,426059.9304002657,388503.77963539073,388646.8346573497,0.0,0.0,0.0,0.0,176.17783124902968,1859.3813325179733,492.88691881762065,1520.75279917788,17075,21.1,37.5,45.0,33.3,26.3,37.5,15.0,16.7,34.090909,,Yes,Yes,Yes,Yes,Yes,,,28.0,14%,39%,32%,25%,46%,64%,14%,12%,,,,,76%,75%,7%,0%,100%,0%,0%,5%,0%,6%,0%,16%,,,,,47.6,71.4,,,,,,,42%,37%,,,,,,,47.4
24300,1483728081.635631,96462918.10455096,507603840.49060714,243175922.3179694,102811093.82300374,7673444.655095977,2418168.831006342,29229741.18734086,1253172592.2566178,1188380875.3555465,1033308902.224381,97444011.98744938,74717966.78484131,994513389.3052062,923287212.7941654,827410360.8304753,952419963.7217159,947409358.6341497,918682206.162743,872253990.1616532,808910471.8084484,941457360.7025508,828002197.3393523,754888288.3443495,711392606.7580445,529822279.8270471,508971060.8670846,241666621.75540638,537352498.4962008,526150844.77846867,237269771.89139476,345439029.19818485,330173806.02881247,8874535006.334463,12339249224.9588,275784465.83026475,265187332.8645174,2411104749.483217,2105076494.4327369,1501403450517.0452,1451507759314.6519,0.0,0.0,0.0,0.0,0.0,2083428547.0805004,2100358287.2962167,410912543.5158964,445619680.3751395,243963984.66021,237805093.8112665,7145469.538259094,11352830.191695467,216881609.12381542,599871731.2973278,23588000570.63404,23451465882.525978,257048528.46072686,398755319.9741731,220191227.89921212,397014775.34698415,237879719.89111558,760836034.2017624,967210592.6329645,25714807.934032865,76625927.75823846,90805367.75675508,58260107.08679277,40307699.74660167,148548420.5433882,383007730.1018481,30036419.615974583,29685388.23141084,229594151.45198008,239896054.11892688,115915534.4469421,211270738.40329528,645073802.0555216,554955199.4720083,3049739.9986040457,531202956.8257732,548413011.5017356,188610483.90356144,232719931.88175738,478475273.76131886,499791390.97123104,478475377.2376976,499817258.8658992,1108551356.0439394,1037793738.3834418,786330698.3171778,757302891.1442044,237397763.9074958,176741045.38486052,352571727.6957606,0.0,1099589223.6984823,1065457845.1681086,1272386623.4626708,1257962873.3240714,1299938282.424488,395030651.65217674,383994952.9375544,271364991.7781186,274941453.4439113,664044.6249325199,8712830.87378903,2436541.503395069,9155385.88005675,17031,9.3,30.299999,22.9,51.4,23.3,24.2,17.1,20.0,26.086956,9,Full-time,Yes,Full-time,Full-time,Full-time,12%,47%,4.0,22%,39%,35%,25%,57%,64%,7%,12%,12%,2%,14%,13%,71%,75%,0%,17%,100%,0%,6%,0%,6%,0%,13%,20%,5.9,13.793103,13.4,24.1,16.7,33.0,17%,12%,9%,5%,11%,4%,40%,37%,0%,0%,51%,53%,0%,52%,38.0
24400,63644854.928290255,3840905.7315865923,13918224.377647959,3381428.1308942847,876957.3553048635,302038.0682270865,57138.83471777155,1120736.0200758716,45635354.60051066,40288483.26638117,39541251.237600036,827464.5575042414,1160854.4026450964,33096498.442102294,32884768.342350356,28821797.136373222,33524055.953628026,33516331.418333773,32713425.895469595,28356192.939727824,28433707.875518326,32472789.080698233,28583507.862361662,27110332.408849467,25233491.70138061,14110451.170361087,13241146.808341358,1991912.0926978718,12005856.618817147,11090778.58993323,4165880.666986409,10919138.6416609,12407914.492611656,277061617.3174821,362199393.60587054,9201206.38501564,9497383.953094605,84108673.68668821,73810884.48582216,48187023195.89406,51532249588.6702,0.0,0.0,0.0,0.0,0.0,76350508.3123345,75030725.39272125,8954449.951850198,17029008.606101256,10993107.391897853,9457247.76218178,69116.14445035702,179986.2175855734,9709679.018168837,17741582.61775703,800937857.2160014,823591395.1017733,2998577.3438462587,13021962.046031583,3866022.9326017834,10604524.399752738,4176589.87178586,27747038.861166384,34907276.388219655,753956.7674244307,2485116.6331128944,829963.3719574466,2102226.973484692,838192.306381267,3916496.7078511915,6520674.509940186,754932.8321588243,546169.444771997,4050207.95179234,4072197.623320624,0.0,0.0,19297962.964941602,19503798.055689666,0.0,12204150.00531848,11334057.342093637,0.0,0.0,0.0,0.0,0.0,0.0,35644483.06385412,36447792.00682529,23907564.99265378,26921697.16864338,0.0,0.0,0.0,0.0,35031129.248893246,32761045.92055609,41610494.81186531,34843916.44912804,39885338.33661557,14534688.674277,13484036.655079119,9440362.28730375,9654607.717829345,16191.478223002468,208561.2817692456,54376.03019922755,175422.02107068695,17007,30.3,30.8,32.8,12.7,28.8,13.8,17.7,5.1,28.571428,57.142857,Yes,Yes,Yes,Yes,Full-time,28%,47%,24,23%,39%,25%,25%,48%,64%,,,,,,,20%,48%,13%,0%,0%,91%,4%,0%,3%,0%,7%,20%,51.612903,70.6,25.806452,58.8,17.099999,25.7,,,,,,,,,,,32%,53%,33%,52%,42.9
24701,22597532.251083918,1177888.1269334888,1166157.2356738525,6154528.3072878,341028.7722767593,31840.990561870163,14625.526765260938,319689.639210662,16478303.475198533,14964666.920842797,13184693.514834318,134763.7823370472,0.0,12028598.814181183,10820459.370542193,9056126.173049573,11131488.4210401,11068598.655949477,10754149.830496369,10713319.857833516,8764124.10616818,10376811.239952635,8710232.465051152,8049889.617150795,7358102.515602777,0.0,0.0,0.0,0.0,0.0,0.0,4302864.839357995,0.0,112916286.62012953,162087494.83253136,4609308.067281028,3537924.109347429,31191137.538439516,0.0,18124699767.915947,19265412502.343376,0.0,0.0,0.0,0.0,0.0,28546309.39786504,27357047.814420585,1988888.8209909217,7232322.985421534,4168515.6795264273,3144488.254531102,0.0,0.0,6423740.291399251,8804567.112687085,297508902.8306234,301870872.43498576,0.0,0.0,0.0,0.0,0.0,8458673.404688662,11917610.484672874,255489.670680652,1218489.1986308019,0.0,887194.9003855608,510979.341361304,1755672.608779865,1951195.2758885296,373407.9802255683,424505.9143616987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13941169.292273415,12735177.43085096,9264750.874552118,8081334.814144931,0.0,0.0,0.0,0.0,14361401.939819297,13198989.4483943,17391628.152056053,14884973.398560232,17718871.45241023,0.0,0.0,0.0,0.0,8445.877651618277,113282.57155755455,28330.908985602022,104660.5140824113,17133,55.6,58.3,42.3,58.2,73.3,56.8,33.9,36.6,,,Yes,Yes,Yes,Yes,Yes,,,,54%,39%,19%,25%,73%,64%,,,,,,,,,16%,0%,100%,0%,0%,5%,0%,6%,0%,16%,,,,,41.9,36.9,,,,,,,,,,,,,,,51.1
24801,2365204.463547724,89641.80653308769,120467.949437427,109870.88758659312,13335.166199752715,3568.4195422154985,2733.6105531182952,18002.83733009621,1375033.1011190214,1325339.4668633179,1364473.0682312194,4500.709332524052,0.0,745806.2911196579,947734.3673021786,777722.5726601562,955950.6622281086,950549.8110290798,923545.5550339355,611710.7833373988,739119.6092990497,891140.4478397623,748017.8910654974,691308.9264714384,631899.5902863768,0.0,0.0,0.0,0.0,0.0,0.0,334221.61609134194,265046.7725923414,6531965.717887697,4505390.070229877,321448.4566200677,304929.05022302014,2539039.1125481324,1778796.4330121563,1113169304.8604407,1652276081.7904887,0.0,0.0,0.0,0.0,0.0,2407729.4692559503,2348245.0942444243,231309.18266547855,310548.9439441596,361966.1384399647,180028.3733009621,0.0,2250.354666262026,62259.81243324939,126019.86131067346,24722696.41084345,25924085.755338542,0.0,0.0,0.0,0.0,0.0,726414.486269382,1023461.3022159694,0.0,0.0,0.0,0.0,0.0,74261.70398664685,74261.70398664685,0.0,0.0,72011.34932038483,90014.18665048105,0.0,108017.02398057724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846928.4783296979,1093672.3678033447,409624.5578173139,694009.3790752088,0.0,0.0,0.0,0.0,1110148.5909056324,836249.1044034786,1229293.742356736,839007.231404692,1184951.0394567729,0.0,0.0,0.0,0.0,255.00902176540174,4196.109702842603,1199.325058115083,3758.808217178898,17009,23.4,31.5,42.6,43.9,42.6,22.9,46.3,26.8,,,Yes,Yes,Yes,,Yes,,,,29%,39%,44%,25%,73%,64%,,,,,,,,,23%,0%,100%,0%,3%,0%,8%,0%,11%,20%,,,,,17.4,17.4,,,,,,,,,,,,,,,44.4
24802,2699691.5321774925,149178.06526470123,62459.92818557203,193592.70166862183,35928.42072374777,1796.530048933076,348.8407862005973,31752.43974394073,1627560.7552963193,1511836.1549559631,1510721.4970440734,15697.835379026877,0.0,971404.4235435702,1113825.7881480898,904195.3178319482,1111406.7448351027,1105127.6106834924,1073731.9399254385,694616.3576417343,857181.2045339838,1036057.1350157739,869660.079998089,803729.1400105053,734658.6957384578,0.0,0.0,0.0,0.0,0.0,0.0,384087.01690593886,340721.5169017784,10746484.09909383,11656747.00391613,219326.0496085649,353238.7196676483,3110849.760413472,2321912.3310877113,1466729265.3584003,1923526179.7212818,0.0,0.0,0.0,0.0,0.0,2632647.7456426458,2730819.5930514834,134662.8034965541,722100.4274352363,175638.77084621985,235467.53068540315,28856.315034975876,0.0,317881.16642529424,659309.0859191288,29327299.817997206,30249326.26678533,0.0,0.0,0.0,0.0,0.0,844543.5433916459,1189895.9217302373,15697.835379026877,15697.835379026877,7848.917689513439,34011.97665455823,11773.376534270157,107922.61823080978,121255.71558799606,18052.51068588091,7848.917689513439,259014.28375394345,329654.5429595644,0.0,439539.3906127525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216615.3290640533,1271524.6657011772,653502.4258323575,806868.7384819814,0.0,0.0,0.0,0.0,1514814.6325894361,1279294.7887831517,1442179.8718254184,1329575.8765342059,1537166.7828179374,0.0,0.0,0.0,0.0,411.3175635749194,7686.910648270353,2709.325767342223,8016.068830708259,17021,13.3,18.8,15.0,39.3,33.3,6.3,5.0,7.1,,,Yes,Yes,Yes,Yes,Yes,,,,11%,39%,32%,25%,42%,64%,,,,,,,,,27%,0%,100%,0%,0%,5%,0%,6%,0%,16%,,,,,14.3,18.3,,,,,,,,,,,,,,,45.1
24900,22348571.667270385,800577.8081509931,690366.8455959072,1162428.7922932305,106346.08737333212,22140.960571644584,17785.49763979586,209271.6948565761,13096130.280291766,12081259.061267002,12659287.356092256,69757.23161885871,0.0,8819196.017561264,8813653.71843695,7232429.774243271,8889861.597507354,8839636.390741775,8588510.356913883,6075967.009349397,6861807.649368322,8287159.116320414,6956191.13703259,6428826.214867984,5876349.191572656,0.0,0.0,0.0,0.0,0.0,0.0,3175042.6220904463,2442200.6789762434,70293062.6868034,84751967.0987221,1437915.2408225222,2828340.815728465,24588847.591286574,12383179.713601531,11196008691.581337,15421999484.002739,0.0,0.0,0.0,0.0,0.0,21786927.365360044,21834013.496702775,1585282.9151325775,4813248.98170125,5369911.690019743,1674173.5588526088,0.0,20927.16948565761,3662254.6599900816,4687685.964787304,230738785.3149637,241223297.22727814,0.0,0.0,0.0,0.0,0.0,6755290.309970276,9517676.682077082,334834.71177052177,652927.6879525174,0.0,352772.28561537113,209271.6948565761,2335621.5943814297,1477458.1656874274,93009.64215847828,58596.074559841305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9114654.26244768,10170604.3700296,5442284.809104655,6453939.069376808,0.0,0.0,0.0,0.0,11029887.96979497,9703519.986612039,12977539.809223568,9947616.098721158,12258940.429653112,0.0,0.0,0.0,0.0,3707.520809219226,45110.236311200126,12576.253468424497,33341.09552335281,17005,40.4,35.2,59.8,59.3,51.7,23.0,31.4,16.0,,,Yes,Yes,Yes,Yes,Yes,,,,27%,39%,36%,25%,62%,64%,,,,,,,,,39%,25%,100%,91%,3%,0%,2%,0%,4%,20%,,,,,28.5,31.4,,,,,,,,,,,,,,,43.3
25000,1200332.228790978,46556.85543351244,35991.970878290194,44462.49505912918,2576.2884605316726,858.7628201772243,214.69070504430607,13310.823712746977,709087.4383030661,621994.9224338962,700514.7055634517,6655.411856373488,0.0,415423.41243328026,466614.62270137656,383351.7229271129,471203.15943124297,468540.9946886936,455230.17097594665,309687.40525368764,365733.3665628964,439257.1825206502,368709.8168430912,340757.0737354989,311473.27487827925,0.0,0.0,0.0,0.0,0.0,0.0,156228.72998413388,96303.80956172438,3666742.892659104,6680096.778948777,137298.85815580294,149762.63327026906,1319728.7103833167,1312561.6778499577,583156113.3156738,815517466.8009177,0.0,0.0,0.0,0.0,0.0,1090378.3091358563,1158041.663008987,23626.712090125886,306148.9453931805,119298.25752549479,133108.23712746977,0.0,0.0,183023.82605027093,372703.0639569153,12310293.463672161,12778390.764237097,0.0,0.0,0.0,0.0,0.0,358061.1578728936,504480.2187131104,13310.823712746977,0.0,0.0,0.0,0.0,31850.899598358836,66554.11856373488,6655.411856373488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521839.7485320629,539088.3603662526,248246.8589150252,342088.1694175973,0.0,0.0,0.0,0.0,559054.595935373,481670.30716899404,583014.0786183176,521814.5414117559,589003.9492890537,0.0,0.0,0.0,0.0,423.04066963983996,3728.206751851465,830.113885470418,1990.096825575973,17001,28.6,10.0,43.3,44.3,39.7,20.0,18.3,24.6,,,Yes,Yes,Yes,Yes,Yes,,,,13%,39%,40%,25%,53%,64%,,,,,,,,,43%,27%,79%,81%,0%,5%,0%,6%,0%,16%,,,,,27.9,24.2,,,,,,,,,,,,,,,45.4
